date,state,fips,cases,deaths
2020-10-02,Oregon,41,315,5
2020-10-03,Oregon,41,332,6
2020-10-04,Oregon,41,259,1
2020-10-05,Oregon,41,285,1
2020-10-06,Oregon,41,291,7
2020-10-07,Oregon,41,299,4
2020-10-08,Oregon,41,475,11
2020-10-09,Oregon,41,417,4
2020-10-10,Oregon,41,387,0
2020-10-11,Oregon,41,338,0
2020-10-12,Oregon,41,209,0
2020-10-13,Oregon,41,316,5
2020-10-14,Oregon,41,387,4
2020-10-15,Oregon,41,361,4
2020-10-16,Oregon,41,411,7
2020-10-17,Oregon,41,369,2
2020-10-18,Oregon,41,216,0
2020-10-19,Oregon,41,267,8
2020-10-20,Oregon,41,350,6
2020-10-21,Oregon,41,309,2
2020-10-22,Oregon,41,367,9
2020-10-23,Oregon,41,532,4
2020-10-24,Oregon,41,382,3
2020-10-25,Oregon,41,362,0
2020-10-26,Oregon,41,353,3
2020-10-27,Oregon,41,367,8
2020-10-28,Oregon,41,407,8
2020-10-29,Oregon,41,565,1
2020-10-30,Oregon,41,595,3
2020-10-31,Oregon,41,535,13
2020-11-01,Oregon,41,496,1
2020-11-02,Oregon,41,559,3
2020-11-03,Oregon,41,482,7
2020-11-04,Oregon,41,589,6
2020-11-05,Oregon,41,790,3
2020-11-06,Oregon,41,769,6
2020-11-07,Oregon,41,979,13
2020-11-08,Oregon,41,861,1
2020-11-09,Oregon,41,707,8
2020-11-10,Oregon,41,754,3
2020-11-11,Oregon,41,861,5
2020-11-12,Oregon,41,1109,2
2020-11-13,Oregon,41,1058,11
2020-11-14,Oregon,41,1081,1
2020-11-15,Oregon,41,862,2
2020-11-16,Oregon,41,766,10
2020-11-17,Oregon,41,924,7
2020-11-18,Oregon,41,1100,12
2020-11-19,Oregon,41,1204,18
2020-11-20,Oregon,41,1302,6
2020-11-21,Oregon,41,1492,7
2020-11-22,Oregon,41,1502,0
2020-11-23,Oregon,41,1164,8
2020-11-24,Oregon,41,1003,18
2020-11-25,Oregon,41,1167,23
2020-11-26,Oregon,41,1502,13
2020-11-27,Oregon,41,827,6
2020-11-28,Oregon,41,1673,9
2020-11-29,Oregon,41,1614,8
2020-11-30,Oregon,41,1334,12
2020-12-01,Oregon,41,1201,19
2020-12-02,Oregon,41,1551,24
2020-12-03,Oregon,41,1088,12
2020-12-04,Oregon,41,2147,30
2020-12-05,Oregon,41,1802,23
2020-12-06,Oregon,41,1253,6
2020-12-07,Oregon,41,1307,16
2020-12-08,Oregon,41,1279,33
2020-12-09,Oregon,41,1226,30
2020-12-10,Oregon,41,1530,12
2020-12-11,Oregon,41,1596,23
2020-12-12,Oregon,41,1405,8
2020-12-13,Oregon,41,1014,3
2020-12-14,Oregon,41,1189,10
2020-12-15,Oregon,41,1051,45
2020-12-16,Oregon,41,1532,54
2020-12-17,Oregon,41,1312,17
2020-12-18,Oregon,41,1372,22
2020-12-19,Oregon,41,1505,34
2020-12-20,Oregon,41,1116,1
2020-12-21,Oregon,41,950,10
2020-12-22,Oregon,41,1211,31
2020-12-23,Oregon,41,929,27
2020-12-24,Oregon,41,802,8
2020-12-25,Oregon,41,1011,14
2020-12-26,Oregon,41,515,0
2020-12-27,Oregon,41,1386,5
2020-12-28,Oregon,41,569,2
2020-12-29,Oregon,41,955,19
2020-12-30,Oregon,41,1043,21
2020-12-31,Oregon,41,1628,7
2021-01-01,Oregon,41,1448,16
2021-01-02,Oregon,41,971,2
2021-01-03,Oregon,41,1397,7
2021-01-04,Oregon,41,728,7
2021-01-05,Oregon,41,1035,33
2021-01-06,Oregon,41,735,21
2021-01-07,Oregon,41,844,6
2021-01-08,Oregon,41,1760,13
2021-01-09,Oregon,41,1629,17
2021-01-10,Oregon,41,1207,0
2021-01-11,Oregon,41,924,21
2021-01-12,Oregon,41,1184,41
2021-01-13,Oregon,41,1318,47
2021-01-14,Oregon,41,1137,21
2021-01-15,Oregon,41,1050,26
2021-01-16,Oregon,41,1116,37
2021-01-17,Oregon,41,793,1
2021-01-18,Oregon,41,646,10
2021-01-19,Oregon,41,617,5
2021-01-20,Oregon,41,675,25
2021-01-21,Oregon,41,830,9
2021-01-22,Oregon,41,866,24
2021-01-23,Oregon,41,761,8
2021-01-24,Oregon,41,568,3
2021-01-25,Oregon,41,419,7
2021-01-26,Oregon,41,768,17
2021-01-27,Oregon,41,708,27
2021-01-28,Oregon,41,720,10
2021-01-29,Oregon,41,946,10
2021-01-30,Oregon,41,688,16
2021-01-31,Oregon,41,0,0
2021-02-01,Oregon,41,956,8
2021-02-02,Oregon,41,605,21
2021-02-03,Oregon,41,627,10
2021-02-04,Oregon,41,717,7
2021-02-05,Oregon,41,815,4
2021-02-06,Oregon,41,604,10
2021-02-07,Oregon,41,381,2
2021-02-08,Oregon,41,297,9
2021-02-09,Oregon,41,513,7
2021-02-10,Oregon,41,543,10
2021-02-11,Oregon,41,607,7
2021-02-12,Oregon,41,494,42
2021-02-13,Oregon,41,458,28
2021-02-14,Oregon,41,247,0
2021-02-15,Oregon,41,183,0
2021-02-16,Oregon,41,411,1
2021-02-17,Oregon,41,382,11
2021-02-18,Oregon,41,456,6
2021-02-19,Oregon,41,477,0
2021-02-20,Oregon,41,521,4
2021-02-21,Oregon,41,107,0
2021-02-22,Oregon,41,321,7
2021-02-23,Oregon,41,506,5
2021-02-24,Oregon,41,424,33
2021-02-25,Oregon,41,512,10
2021-02-26,Oregon,41,321,2
2021-02-27,Oregon,41,413,2
2021-02-28,Oregon,41,282,0
2021-03-01,Oregon,41,276,4
2021-03-02,Oregon,41,215,9
2021-03-03,Oregon,41,299,31
2021-03-04,Oregon,41,327,22
2021-03-05,Oregon,41,271,17
2021-03-06,Oregon,41,178,2
2021-03-07,Oregon,41,187,0
2021-03-08,Oregon,41,261,3
2021-03-09,Oregon,41,418,3
2021-03-10,Oregon,41,331,5
2021-03-11,Oregon,41,289,9
2021-03-12,Oregon,41,481,5
2021-03-13,Oregon,41,297,1
2021-03-14,Oregon,41,190,0
2021-03-15,Oregon,41,255,4
2021-03-16,Oregon,41,212,15
2021-03-17,Oregon,41,264,10
2021-03-18,Oregon,41,294,4
2021-03-19,Oregon,41,426,7
2021-03-20,Oregon,41,274,4
2021-03-21,Oregon,41,190,1
2021-03-22,Oregon,41,268,3
2021-03-23,Oregon,41,301,3
2021-03-24,Oregon,41,360,0
2021-03-25,Oregon,41,417,1
2021-03-26,Oregon,41,490,3
2021-03-27,Oregon,41,369,2
2021-03-28,Oregon,41,215,0
2021-03-29,Oregon,41,304,4
2021-03-30,Oregon,41,326,5
2021-03-31,Oregon,41,431,1
2021-04-01,Oregon,41,511,2
2021-04-02,Oregon,41,490,4
2021-04-03,Oregon,41,466,4
2021-04-04,Oregon,41,402,1
2021-04-05,Oregon,41,337,2
2021-04-06,Oregon,41,466,23
2021-04-07,Oregon,41,444,14
2021-04-08,Oregon,41,666,4
2021-04-09,Oregon,41,543,1
2021-04-10,Oregon,41,747,0
2021-04-11,Oregon,41,483,0
2021-04-12,Oregon,41,369,4
2021-04-13,Oregon,41,467,3
2021-04-14,Oregon,41,802,5
2021-04-15,Oregon,41,726,4
2021-04-16,Oregon,41,775,4
2021-04-17,Oregon,41,794,1
2021-04-18,Oregon,41,620,0
2021-04-19,Oregon,41,559,2
2021-04-20,Oregon,41,484,1
2021-04-21,Oregon,41,974,8
2021-04-22,Oregon,41,972,1
2021-04-23,Oregon,41,1014,9
2021-04-24,Oregon,41,806,3
2021-04-25,Oregon,41,770,1
2021-04-26,Oregon,41,713,4
2021-04-27,Oregon,41,627,1
2021-04-28,Oregon,41,920,4
2021-04-29,Oregon,41,870,1
2021-04-30,Oregon,41,1008,4
2021-05-01,Oregon,41,783,3
2021-05-02,Oregon,41,723,2
2021-05-03,Oregon,41,579,2
2021-05-04,Oregon,41,688,3
2021-05-05,Oregon,41,849,5
2021-05-06,Oregon,41,702,5
2021-05-07,Oregon,41,902,8
2021-05-08,Oregon,41,740,3
2021-05-09,Oregon,41,601,1
2021-05-10,Oregon,41,432,6
2021-05-11,Oregon,41,579,10
2021-05-12,Oregon,41,598,8
2021-05-13,Oregon,41,718,11
2021-05-14,Oregon,41,810,20
2021-05-15,Oregon,41,637,2
2021-05-16,Oregon,41,505,2
2021-05-17,Oregon,41,320,14
2021-05-18,Oregon,41,401,2
2021-05-19,Oregon,41,440,9
2021-05-20,Oregon,41,511,5
2021-05-21,Oregon,41,495,5
2021-05-22,Oregon,41,505,5
2021-05-23,Oregon,41,333,2
2021-05-24,Oregon,41,357,7
2021-05-25,Oregon,41,362,3
2021-05-26,Oregon,41,450,13
2021-05-27,Oregon,41,361,12
2021-05-28,Oregon,41,413,2
2021-05-29,Oregon,41,373,1
2021-05-30,Oregon,41,255,2
2021-05-31,Oregon,41,301,16
2021-06-01,Oregon,41,140,3
2021-06-02,Oregon,41,377,3
2021-06-03,Oregon,41,208,5
2021-06-04,Oregon,41,476,6
2021-06-05,Oregon,41,271,1
2021-06-06,Oregon,41,219,1
2021-06-07,Oregon,41,159,5
2021-06-08,Oregon,41,268,5
2021-06-09,Oregon,41,337,17
2021-06-10,Oregon,41,301,5
2021-06-11,Oregon,41,336,5
2021-06-12,Oregon,41,245,3
2021-06-13,Oregon,41,132,0
2021-06-14,Oregon,41,124,0
2021-06-15,Oregon,41,305,5
2021-06-16,Oregon,41,321,11
2021-06-17,Oregon,41,258,1
2021-06-18,Oregon,41,261,4
2021-06-19,Oregon,41,282,3
2021-06-20,Oregon,41,196,1
2021-06-21,Oregon,41,77,2
2021-06-22,Oregon,41,252,0
2021-06-23,Oregon,41,311,4
2021-06-24,Oregon,41,200,1
2021-06-25,Oregon,41,267,1
2021-06-26,Oregon,41,187,2
2021-06-27,Oregon,41,121,0
2021-06-28,Oregon,41,118,2
2021-06-29,Oregon,41,194,3
2021-06-30,Oregon,41,176,4
2021-07-01,Oregon,41,220,5
2021-07-02,Oregon,41,182,3
2021-07-03,Oregon,41,0,0
2021-07-04,Oregon,41,0,0
2021-07-05,Oregon,41,0,0
2021-07-06,Oregon,41,479,1
2021-07-07,Oregon,41,239,6
2021-07-08,Oregon,41,242,1
2021-07-09,Oregon,41,245,3
2021-07-10,Oregon,41,0,0
2021-07-11,Oregon,41,0,0
2021-07-12,Oregon,41,507,4
2021-07-13,Oregon,41,318,3
2021-07-14,Oregon,41,245,1
2021-07-15,Oregon,41,297,7
2021-07-16,Oregon,41,376,11
2021-07-17,Oregon,41,0,0
2021-07-18,Oregon,41,0,0
2021-07-19,Oregon,41,725,9
2021-07-20,Oregon,41,584,6
2021-07-21,Oregon,41,391,1
2021-07-22,Oregon,41,533,1
2021-07-23,Oregon,41,606,2
2021-07-24,Oregon,41,0,0
2021-07-25,Oregon,41,0,0
2021-07-26,Oregon,41,984,0
2021-07-27,Oregon,41,1022,5
2021-07-28,Oregon,41,815,6
2021-07-29,Oregon,41,999,6
2021-07-30,Oregon,41,1067,2
2021-07-31,Oregon,41,-1,0
2021-08-01,Oregon,41,0,0
2021-08-02,Oregon,41,2044,4
2021-08-03,Oregon,41,1565,9
2021-08-04,Oregon,41,1183,5
2021-08-05,Oregon,41,1372,8
2021-08-06,Oregon,41,980,3
2021-08-07,Oregon,41,0,0
2021-08-08,Oregon,41,0,0
2021-08-09,Oregon,41,3204,14
2021-08-10,Oregon,41,2333,8
2021-08-11,Oregon,41,1957,7
2021-08-12,Oregon,41,2305,8
2021-08-13,Oregon,41,1765,6
2021-08-14,Oregon,41,0,0
2021-08-15,Oregon,41,0,0
2021-08-16,Oregon,41,4380,13
2021-08-17,Oregon,41,2915,15
2021-08-18,Oregon,41,2108,11
2021-08-19,Oregon,41,2969,19
2021-08-20,Oregon,41,2142,17
2021-08-21,Oregon,41,0,0
2021-08-22,Oregon,41,0,0
2021-08-23,Oregon,41,4667,23
2021-08-24,Oregon,41,2781,29
2021-08-25,Oregon,41,2739,18
2021-08-26,Oregon,41,2046,9
2021-08-27,Oregon,41,3191,18
2021-08-28,Oregon,41,0,0
2021-08-29,Oregon,41,0,0
2021-08-30,Oregon,41,5495,40
2021-08-31,Oregon,41,2391,41
2021-09-01,Oregon,41,2800,22
2021-09-02,Oregon,41,2426,24
2021-09-03,Oregon,41,2360,24
2021-09-04,Oregon,41,0,0
2021-09-05,Oregon,41,0,0
2021-09-06,Oregon,41,0,0
2021-09-07,Oregon,41,5776,54
2021-09-08,Oregon,41,2329,47
2021-09-09,Oregon,41,2414,20
2021-09-10,Oregon,41,2433,17
2021-09-11,Oregon,41,0,0
2021-09-12,Oregon,41,0,0
2021-09-13,Oregon,41,4679,32
2021-09-14,Oregon,41,2028,44
2021-09-15,Oregon,41,2028,43
2021-09-16,Oregon,41,2208,10
2021-09-17,Oregon,41,2073,21
2021-09-18,Oregon,41,0,0
2021-09-19,Oregon,41,0,0
2021-09-20,Oregon,41,3320,25
2021-09-21,Oregon,41,1680,30
2021-09-22,Oregon,41,2266,25
2021-09-23,Oregon,41,1808,12
2021-09-24,Oregon,41,2075,21
2021-09-25,Oregon,41,0,0
2021-09-26,Oregon,41,0,0
2021-09-27,Oregon,41,3581,27
2021-09-28,Oregon,41,1620,41
2021-09-29,Oregon,41,1993,21
2021-09-30,Oregon,41,1870,20
2021-10-01,Oregon,41,1655,24
2021-10-02,Oregon,41,0,0
2021-10-03,Oregon,41,0,0
2021-10-04,Oregon,41,3262,8
2021-10-05,Oregon,41,1627,44
2021-10-06,Oregon,41,1532,33
2021-10-07,Oregon,41,1426,59
2021-10-08,Oregon,41,1557,23
2021-10-09,Oregon,41,0,0
2021-10-10,Oregon,41,0,0
2021-10-11,Oregon,41,2880,20
2021-10-12,Oregon,41,1351,82
2021-10-13,Oregon,41,1136,33
2021-10-14,Oregon,41,1136,24
2021-10-15,Oregon,41,1150,20
2021-10-16,Oregon,41,0,0
2021-10-17,Oregon,41,0,0
2021-10-18,Oregon,41,3260,24
2021-10-19,Oregon,41,1342,41
2021-10-20,Oregon,41,1313,9
2021-10-21,Oregon,41,1380,40
2021-10-22,Oregon,41,1465,9
2021-10-23,Oregon,41,0,0
2021-10-24,Oregon,41,0,0
2021-10-25,Oregon,41,2207,11
2021-10-26,Oregon,41,1507,23
2021-10-27,Oregon,41,1321,16
2021-10-28,Oregon,41,1087,24
2021-10-29,Oregon,41,1405,14
2021-10-30,Oregon,41,0,0
2021-10-31,Oregon,41,0,0
2021-11-01,Oregon,41,2557,5
2021-11-02,Oregon,41,1086,28
2021-11-03,Oregon,41,1119,64
2021-11-04,Oregon,41,1186,74
2021-11-05,Oregon,41,1136,19
2021-11-06,Oregon,41,0,0
2021-11-07,Oregon,41,0,0
2021-11-08,Oregon,41,2116,58
2021-11-09,Oregon,41,1104,35
2021-11-10,Oregon,41,1015,75
2021-11-11,Oregon,41,0,0
2021-11-12,Oregon,41,1802,20
2021-11-13,Oregon,41,0,0
2021-11-14,Oregon,41,0,0
2021-11-15,Oregon,41,1917,53
2021-11-16,Oregon,41,775,52
2021-11-17,Oregon,41,976,18
2021-11-18,Oregon,41,1148,13
2021-11-19,Oregon,41,1072,28
2021-11-20,Oregon,41,0,0
2021-11-21,Oregon,41,0,0
2021-11-22,Oregon,41,1728,103
2021-11-23,Oregon,41,844,49
2021-11-24,Oregon,41,851,50
2021-11-25,Oregon,41,0,0
2021-11-26,Oregon,41,0,0
2021-11-27,Oregon,41,0,0
2021-11-28,Oregon,41,0,0
2021-11-29,Oregon,41,2581,26
2021-11-30,Oregon,41,1033,19
2021-12-01,Oregon,41,1098,25
2021-12-02,Oregon,41,1035,42
2021-12-03,Oregon,41,1337,15
2021-12-04,Oregon,41,0,0
2021-12-05,Oregon,41,0,0
2021-12-06,Oregon,41,1932,25
2021-12-07,Oregon,41,920,31
2021-12-08,Oregon,41,841,19
2021-12-09,Oregon,41,1099,38
2021-12-10,Oregon,41,827,25
2021-12-11,Oregon,41,0,0
2021-12-12,Oregon,41,0,0
2021-12-13,Oregon,41,1376,39
2021-12-14,Oregon,41,872,49
2021-12-15,Oregon,41,893,39
2021-12-16,Oregon,41,900,19
2021-12-17,Oregon,41,1063,4
2021-12-18,Oregon,41,0,0
2021-12-19,Oregon,41,0,0
2021-12-20,Oregon,41,1861,3
2021-12-21,Oregon,41,916,25
2021-12-22,Oregon,41,1163,31
2021-12-23,Oregon,41,1333,8
2021-12-24,Oregon,41,0,0
2021-12-25,Oregon,41,0,0
2021-12-26,Oregon,41,0,0
2021-12-27,Oregon,41,3575,25
2021-12-28,Oregon,41,1880,8
2020-03-06,Pennsylvania,42,2,0
2020-03-07,Pennsylvania,42,2,0
2020-03-08,Pennsylvania,42,2,0
2020-03-09,Pennsylvania,42,4,0
2020-03-10,Pennsylvania,42,2,0
2020-03-11,Pennsylvania,42,4,0
2020-03-12,Pennsylvania,42,6,0
2020-03-13,Pennsylvania,42,19,0
2020-03-14,Pennsylvania,42,6,0
2020-03-15,Pennsylvania,42,21,0
2020-03-16,Pennsylvania,42,13,0
2020-03-17,Pennsylvania,42,20,0
2020-03-18,Pennsylvania,42,38,1
2020-03-19,Pennsylvania,42,48,0
2020-03-20,Pennsylvania,42,82,0
2020-03-21,Pennsylvania,42,119,1
2020-03-22,Pennsylvania,42,116,1
2020-03-23,Pennsylvania,42,140,3
2020-03-24,Pennsylvania,42,207,2
2020-03-25,Pennsylvania,42,300,4
2020-03-26,Pennsylvania,42,539,4
2020-03-27,Pennsylvania,42,527,7
2020-03-28,Pennsylvania,42,598,12
2020-03-29,Pennsylvania,42,626,5
2020-03-30,Pennsylvania,42,715,8
2020-03-31,Pennsylvania,42,841,24
2020-04-01,Pennsylvania,42,808,6
2020-04-02,Pennsylvania,42,1216,13
2020-04-03,Pennsylvania,42,1399,11
2020-04-04,Pennsylvania,42,1690,38
2020-04-05,Pennsylvania,42,1480,19
2020-04-06,Pennsylvania,42,1485,11
2020-04-07,Pennsylvania,42,1507,71
2020-04-08,Pennsylvania,42,1832,72
2020-04-09,Pennsylvania,42,1965,31
2020-04-10,Pennsylvania,42,1749,91
2020-04-11,Pennsylvania,42,1646,80
2020-04-12,Pennsylvania,42,1181,10
2020-04-13,Pennsylvania,42,1340,38
2020-04-14,Pennsylvania,42,1296,183
2020-04-15,Pennsylvania,42,1213,87
2020-04-16,Pennsylvania,42,1510,107
2020-04-17,Pennsylvania,42,1807,87
2020-04-18,Pennsylvania,42,1621,123
2020-04-19,Pennsylvania,42,1250,135
2020-04-20,Pennsylvania,42,1013,81
2020-04-21,Pennsylvania,42,1379,254
2020-04-22,Pennsylvania,42,1379,100
2020-04-23,Pennsylvania,42,1571,3
2020-04-24,Pennsylvania,42,1964,63
2020-04-25,Pennsylvania,42,1328,56
2020-04-26,Pennsylvania,42,1083,29
2020-04-27,Pennsylvania,42,1019,75
2020-04-28,Pennsylvania,42,1595,146
2020-04-29,Pennsylvania,42,868,300
2020-04-30,Pennsylvania,42,2033,188
2020-05-01,Pennsylvania,42,1540,91
2020-05-02,Pennsylvania,42,1307,123
2020-05-03,Pennsylvania,42,1008,49
2020-05-04,Pennsylvania,42,913,37
2020-05-05,Pennsylvania,42,975,326
2020-05-06,Pennsylvania,42,1022,154
2020-05-07,Pennsylvania,42,1160,239
2020-05-08,Pennsylvania,42,1352,125
2020-05-09,Pennsylvania,42,1160,69
2020-05-10,Pennsylvania,42,1376,26
2020-05-11,Pennsylvania,42,520,27
2020-05-12,Pennsylvania,42,850,78
2020-05-13,Pennsylvania,42,787,180
2020-05-14,Pennsylvania,42,964,194
2020-05-15,Pennsylvania,42,1020,134
2020-05-16,Pennsylvania,42,1050,58
2020-05-17,Pennsylvania,42,517,14
2020-05-18,Pennsylvania,42,931,56
2020-05-19,Pennsylvania,42,728,115
2020-05-20,Pennsylvania,42,747,119
2020-05-21,Pennsylvania,42,1101,93
2020-05-22,Pennsylvania,42,1053,145
2020-05-23,Pennsylvania,42,797,89
2020-05-24,Pennsylvania,42,554,24
2020-05-25,Pennsylvania,42,700,14
2020-05-26,Pennsylvania,42,517,16
2020-05-27,Pennsylvania,42,773,115
2020-05-28,Pennsylvania,42,666,107
2020-05-29,Pennsylvania,42,761,70
2020-05-30,Pennsylvania,42,716,70
2020-05-31,Pennsylvania,42,429,18
2020-06-01,Pennsylvania,42,516,19
2020-06-02,Pennsylvania,42,581,96
2020-06-03,Pennsylvania,42,556,72
2020-06-04,Pennsylvania,42,557,120
2020-06-05,Pennsylvania,42,480,90
2020-06-06,Pennsylvania,42,599,34
2020-06-07,Pennsylvania,42,494,11
2020-06-08,Pennsylvania,42,431,10
2020-06-09,Pennsylvania,42,532,63
2020-06-10,Pennsylvania,42,446,73
2020-06-11,Pennsylvania,42,534,44
2020-06-12,Pennsylvania,42,634,42
2020-06-13,Pennsylvania,42,410,35
2020-06-14,Pennsylvania,42,313,11
2020-06-15,Pennsylvania,42,386,32
2020-06-16,Pennsylvania,42,390,30
2020-06-17,Pennsylvania,42,310,39
2020-06-18,Pennsylvania,42,393,41
2020-06-19,Pennsylvania,42,508,29
2020-06-20,Pennsylvania,42,390,21
2020-06-21,Pennsylvania,42,346,5
2020-06-22,Pennsylvania,42,642,3
2020-06-23,Pennsylvania,42,617,36
2020-06-24,Pennsylvania,42,492,57
2020-06-25,Pennsylvania,42,455,34
2020-06-26,Pennsylvania,42,720,23
2020-06-27,Pennsylvania,42,450,27
2020-06-28,Pennsylvania,42,385,3
2020-06-29,Pennsylvania,42,768,8
2020-06-30,Pennsylvania,42,673,32
2020-07-01,Pennsylvania,42,638,9
2020-07-02,Pennsylvania,42,839,54
2020-07-03,Pennsylvania,42,715,32
2020-07-04,Pennsylvania,42,504,3
2020-07-05,Pennsylvania,42,481,4
2020-07-06,Pennsylvania,42,784,1
2020-07-07,Pennsylvania,42,799,37
2020-07-08,Pennsylvania,42,831,29
2020-07-09,Pennsylvania,42,817,31
2020-07-10,Pennsylvania,42,940,34
2020-07-11,Pennsylvania,42,678,16
2020-07-12,Pennsylvania,42,542,5
2020-07-13,Pennsylvania,42,584,5
2020-07-14,Pennsylvania,42,982,18
2020-07-15,Pennsylvania,42,1001,38
2020-07-16,Pennsylvania,42,808,28
2020-07-17,Pennsylvania,42,1003,18
2020-07-18,Pennsylvania,42,608,11
2020-07-19,Pennsylvania,42,604,6
2020-07-20,Pennsylvania,42,1114,2
2020-07-21,Pennsylvania,42,962,18
2020-07-22,Pennsylvania,42,807,31
2020-07-23,Pennsylvania,42,886,17
2020-07-24,Pennsylvania,42,1189,20
2020-07-25,Pennsylvania,42,779,5
2020-07-26,Pennsylvania,42,652,3
2020-07-27,Pennsylvania,42,1222,4
2020-07-28,Pennsylvania,42,1134,23
2020-07-29,Pennsylvania,42,855,22
2020-07-30,Pennsylvania,42,869,29
2020-07-31,Pennsylvania,42,934,13
2020-08-01,Pennsylvania,42,681,9
2020-08-02,Pennsylvania,42,570,4
2020-08-03,Pennsylvania,42,899,2
2020-08-04,Pennsylvania,42,828,20
2020-08-05,Pennsylvania,42,727,14
2020-08-06,Pennsylvania,42,802,30
2020-08-07,Pennsylvania,42,784,20
2020-08-08,Pennsylvania,42,588,12
2020-08-09,Pennsylvania,42,646,2
2020-08-10,Pennsylvania,42,957,4
2020-08-11,Pennsylvania,42,792,26
2020-08-12,Pennsylvania,42,904,43
2020-08-13,Pennsylvania,42,985,27
2020-08-14,Pennsylvania,42,824,39
2020-08-15,Pennsylvania,42,757,12
2020-08-16,Pennsylvania,42,544,7
2020-08-17,Pennsylvania,42,611,3
2020-08-18,Pennsylvania,42,600,26
2020-08-19,Pennsylvania,42,664,32
2020-08-20,Pennsylvania,42,786,13
2020-08-21,Pennsylvania,42,725,23
2020-08-22,Pennsylvania,42,699,14
2020-08-23,Pennsylvania,42,519,0
2020-08-24,Pennsylvania,42,567,-1
2020-08-25,Pennsylvania,42,557,24
2020-08-26,Pennsylvania,42,520,25
2020-08-27,Pennsylvania,42,635,11
2020-08-28,Pennsylvania,42,866,20
2020-08-29,Pennsylvania,42,752,18
2020-08-30,Pennsylvania,42,561,2
2020-08-31,Pennsylvania,42,703,1
2020-09-01,Pennsylvania,42,751,21
2020-09-02,Pennsylvania,42,986,28
2020-09-03,Pennsylvania,42,1001,13
2020-09-04,Pennsylvania,42,959,16
2020-09-05,Pennsylvania,42,764,16
2020-09-06,Pennsylvania,42,601,0
2020-09-07,Pennsylvania,42,756,18
2020-09-08,Pennsylvania,42,533,7
2020-09-09,Pennsylvania,42,867,20
2020-09-10,Pennsylvania,42,677,12
2020-09-11,Pennsylvania,42,1009,20
2020-09-12,Pennsylvania,42,891,1
2020-09-13,Pennsylvania,42,0,0
2020-09-14,Pennsylvania,42,1409,25
2020-09-15,Pennsylvania,42,1037,5
2020-09-16,Pennsylvania,42,808,18
2020-09-17,Pennsylvania,42,924,15
2020-09-18,Pennsylvania,42,747,28
2020-09-19,Pennsylvania,42,701,22
2020-09-20,Pennsylvania,42,663,21
2020-09-21,Pennsylvania,42,805,31
2020-09-22,Pennsylvania,42,783,19
2020-09-23,Pennsylvania,42,861,38
2020-09-24,Pennsylvania,42,848,13
2020-09-25,Pennsylvania,42,830,7
2020-09-26,Pennsylvania,42,886,20
2020-09-27,Pennsylvania,42,833,3
2020-09-28,Pennsylvania,42,872,1
2020-09-29,Pennsylvania,42,1577,15
2020-09-30,Pennsylvania,42,916,20
2020-10-01,Pennsylvania,42,943,18
2020-10-02,Pennsylvania,42,1192,20
2020-10-03,Pennsylvania,42,0,17
2020-10-04,Pennsylvania,42,1891,16
2020-10-05,Pennsylvania,42,965,13
2020-10-06,Pennsylvania,42,1129,18
2020-10-07,Pennsylvania,42,1295,29
2020-10-08,Pennsylvania,42,1421,25
2020-10-09,Pennsylvania,42,1381,15
2020-10-10,Pennsylvania,42,1452,34
2020-10-11,Pennsylvania,42,1016,5
2020-10-12,Pennsylvania,42,1024,18
2020-10-13,Pennsylvania,42,1829,14
2020-10-14,Pennsylvania,42,1283,23
2020-10-15,Pennsylvania,42,1546,15
2020-10-16,Pennsylvania,42,1683,28
2020-10-17,Pennsylvania,42,1485,11
2020-10-18,Pennsylvania,42,1102,20
2020-10-19,Pennsylvania,42,1670,7
2020-10-20,Pennsylvania,42,1546,29
2020-10-21,Pennsylvania,42,1359,38
2020-10-22,Pennsylvania,42,2054,31
2020-10-23,Pennsylvania,42,2258,35
2020-10-24,Pennsylvania,42,1711,26
2020-10-25,Pennsylvania,42,1386,9
2020-10-26,Pennsylvania,42,2492,7
2020-10-27,Pennsylvania,42,2272,23
2020-10-28,Pennsylvania,42,2332,29
2020-10-29,Pennsylvania,42,2235,39
2020-10-30,Pennsylvania,42,2499,32
2020-10-31,Pennsylvania,42,2230,23
2020-11-01,Pennsylvania,42,1684,5
2020-11-02,Pennsylvania,42,2743,5
2020-11-03,Pennsylvania,42,2868,33
2020-11-04,Pennsylvania,42,2772,41
2020-11-05,Pennsylvania,42,2815,42
2020-11-06,Pennsylvania,42,3648,43
2020-11-07,Pennsylvania,42,3236,37
2020-11-08,Pennsylvania,42,2580,4
2020-11-09,Pennsylvania,42,4562,5
2020-11-10,Pennsylvania,42,4322,58
2020-11-11,Pennsylvania,42,4098,61
2020-11-12,Pennsylvania,42,6023,55
2020-11-13,Pennsylvania,42,5834,34
2020-11-14,Pennsylvania,42,4395,47
2020-11-15,Pennsylvania,42,4647,32
2020-11-16,Pennsylvania,42,6214,14
2020-11-17,Pennsylvania,42,5721,34
2020-11-18,Pennsylvania,42,6486,108
2020-11-19,Pennsylvania,42,6881,102
2020-11-20,Pennsylvania,42,7028,105
2020-11-21,Pennsylvania,42,5874,114
2020-11-22,Pennsylvania,42,6541,39
2020-11-23,Pennsylvania,42,6462,31
2020-11-24,Pennsylvania,42,6365,82
2020-11-25,Pennsylvania,42,6956,148
